7683,-4.61,-9.95,5.29,12.25,-4.69,58.13
7704,-5.12,-7.71,5.65,7.63,-8.81,53.63
7726,-8.49,-11.55,9.73,4.75,-12.19,51.06
7749,-8.12,-12.70,10.43,2.38,-15.00,49.44
7772,-6.95,-9.14,8.70,359.50,-18.06,47.06
7793,-7.35,-8.79,11.18,357.38,-20.37,45.19
7815,-8.88,-12.14,10.46,355.06,-22.62,43.75
7837,-8.25,-11.59,9.26,353.31,-24.25,43.25
7859,-6.91,-9.38,8.35,352.06,-25.37,43.13
7881,-5.50,-6.52,7.39,350.31,-26.56,42.31
7905,-4.51,-3.75,6.18,348.75,-27.50,40.75
7931,-7.20,-8.04,7.40,347.13,-28.75,39.63
7953,-6.22,-6.60,6.65,345.44,-29.87,41.06
7974,-4.64,-3.28,6.17,344.50,-30.31,41.88
7997,-5.11,-3.12,7.37,343.13,-31.37,41.69
8018,-7.64,-9.02,6.64,341.25,-32.63,41.25
8042,-9.27,-10.88,6.63,339.63,-34.06,42.13
8062,-7.51,-7.29,6.11,339.69,-34.00,43.31
8084,-6.71,-5.98,6.73,340.19,-33.63,44.38
8105,-6.63,-6.24,6.24,340.56,-33.31,45.44
8128,-7.28,-8.18,5.36,341.13,-33.00,46.69
8152,-7.49,-7.75,4.96,342.13,-32.63,48.31
8174,-6.67,-6.88,6.10,344.13,-31.94,51.38
8201,-6.25,-6.02,5.85,345.50,-31.37,53.38
8222,-5.74,-6.86,5.82,347.44,-30.50,56.00
8244,-5.30,-6.82,4.95,348.69,-29.75,57.50
8265,-4.96,-5.88,4.10,350.00,-28.94,58.75
8287,-4.55,-5.77,3.79,351.25,-28.37,60.25
8308,-4.42,-5.76,4.17,352.31,-27.94,61.81
8335,-4.44,-6.05,3.68,353.25,-27.75,63.25
8356,-4.91,-8.61,3.31,354.38,-27.56,65.25
8379,-4.66,-8.76,3.20,355.50,-27.06,66.37
8406,-4.67,-9.55,2.91,357.00,-26.19,67.75
8426,-4.25,-9.07,3.26,0.19,-24.19,70.06
8450,-3.63,-7.38,3.21,2.69,-22.56,71.69
8474,-3.02,-7.69,4.17,6.19,-20.31,74.19
8495,-3.42,-9.24,3.14,8.19,-18.75,75.44
8516,-3.15,-9.04,2.33,10.25,-16.94,76.37
8539,-3.16,-8.89,1.99,12.44,-15.13,77.31
8559,-2.91,-8.70,1.65,14.50,-13.44,78.50
8584,-2.55,-8.79,2.52,17.31,-11.13,79.62
8605,-1.40,-8.03,1.24,18.94,-9.63,79.81
8626,-1.26,-8.41,1.10,20.19,-8.44,79.75
8648,-1.25,-9.70,1.21,21.50,-7.31,79.62
8669,-1.17,-10.48,1.25,23.06,-5.94,79.94
8692,-0.56,-10.29,1.93,25.12,-4.13,80.37
8714,-0.04,-9.17,2.06,28.62,-1.00,80.62
8739,0.43,-9.47,1.78,30.94,1.06,80.81
8761,0.21,-11.03,2.04,33.81,3.44,81.25
8783,0.27,-11.40,3.36,39.75,8.31,82.44
8805,1.53,-8.43,3.83,44.25,12.56,82.69
8826,3.02,-6.05,0.50,48.19,16.94,82.62
8849,3.31,-4.56,-0.62,51.63,20.94,82.56
8870,3.82,-6.57,-0.74,55.13,23.81,82.81
8894,3.62,-8.89,3.70,60.69,27.25,83.44
8914,4.82,-7.64,2.67,63.81,29.94,83.87
8936,6.48,-5.81,-0.70,66.06,32.50,83.87
8957,6.37,-5.46,-1.14,67.69,34.31,83.75
8980,5.20,-7.76,0.55,69.00,35.38,83.62
